City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
591,Heilbronn,49.1403,9.22,33.66,93,99,5.61,DE,2022-01-26 23:34:17
592,Barkhan,29.8977,69.5256,41.13,28,0,2.42,PK,2022-01-26 23:34:18
593,Bergen,60.392,5.328,48.15,94,75,20.71,NO,2022-01-26 23:34:18
594,Westport,41.1415,-73.3579,25.99,43,0,5.99,US,2022-01-26 23:31:01
595,Igarka,67.4667,86.5833,-5.71,96,100,23.38,RU,2022-01-26 23:34:19
596,Shache,38.4167,77.2406,26.71,56,5,2.95,CN,2022-01-26 23:34:20
597,Viby,55.5487,12.0239,42.82,84,100,17.27,DK,2022-01-26 23:34:20
598,Dom Pedro,-4.4833,-44.45,72.55,99,100,5.44,BR,2022-01-26 23:34:21
599,Zhucheng,35.9947,119.3975,28.49,58,98,6.8,CN,2022-01-26 23:34:21
600,Beloha,-25.1667,45.05,69.66,86,1,13.0,MG,2022-01-26 23:34:21
601,Oussouye,12.485,-16.5469,73.49,34,43,3.65,SN,2022-01-26 23:35:22
602,Raudeberg,61.9875,5.1352,40.19,92,100,13.0,NO,2022-01-26 23:35:22
603,Stephenville,32.2207,-98.2023,50.34,32,40,0.0,US,2022-01-26 23:32:51
604,Taltal,-25.4,-70.4833,67.14,80,17,4.9,CL,2022-01-26 23:30:52
605,Paengaroa,-37.8167,176.4167,79.34,47,1,5.99,NZ,2022-01-26 23:35:23
606,Catarama,-1.5833,-79.4667,75.0,92,100,2.62,EC,2022-01-26 23:35:24
607,Milkovo,54.7167,158.6167,-3.62,95,100,2.19,RU,2022-01-26 23:35:24
608,Tura,25.5198,90.2201,54.39,89,76,3.67,IN,2022-01-26 23:35:25
609,Umm Kaddadah,13.6017,26.6876,57.94,24,50,21.72,SD,2022-01-26 23:35:25
610,Tilichiki,60.4667,166.1,14.58,95,100,10.29,RU,2022-01-26 23:35:26
611,Lensk,60.7253,114.9278,-4.13,97,99,5.84,RU,2022-01-26 23:35:26
612,Ribeira Brava,32.65,-17.0667,60.71,68,79,6.98,PT,2022-01-26 23:35:27
613,Tigil,57.8,158.6667,-2.34,97,100,4.32,RU,2022-01-26 23:35:27
614,Preobrazheniye,42.9019,133.9064,17.35,60,1,7.27,RU,2022-01-26 23:35:28
615,Kostomuksha,64.571,30.5767,22.21,95,100,7.61,RU,2022-01-26 23:35:28
616,Oswiecim,50.0344,19.2104,35.22,92,100,8.52,PL,2022-01-26 23:35:28
617,Traverse City,44.7631,-85.6206,17.8,74,75,9.22,US,2022-01-26 23:35:29
618,Northam,51.0333,-4.2167,47.55,86,88,14.85,GB,2022-01-26 23:35:29
619,Pachino,36.7186,15.0907,37.44,68,0,4.85,IT,2022-01-26 23:35:30
620,Aksu,41.1231,80.2644,21.4,64,10,2.3,CN,2022-01-26 23:35:30
621,Veraval,20.9,70.3667,61.41,44,1,13.2,IN,2022-01-26 23:35:30
622,Vestmanna,62.1564,-7.1664,34.72,87,75,27.63,FO,2022-01-26 23:35:31
623,Xinzhi,36.4989,111.7047,32.52,91,100,1.74,CN,2022-01-26 23:35:31
624,Pilibhit,28.6333,79.8,47.08,80,5,4.74,IN,2022-01-26 23:35:32
625,Inyonga,-6.7167,32.0667,63.18,94,100,3.02,TZ,2022-01-26 23:35:32
626,Vanavara,60.34,102.2797,-19.35,100,83,1.05,RU,2022-01-26 23:35:33
627,Naze,28.3667,129.4833,59.92,71,66,3.38,JP,2022-01-26 23:35:33
628,Lewiston,44.1003,-70.2148,14.49,53,0,13.8,US,2022-01-26 23:30:53
629,Liaozhong,41.5061,122.7242,0.09,60,0,7.2,CN,2022-01-26 23:35:34
630,Rorvik,64.8621,11.2373,40.82,80,100,14.05,NO,2022-01-26 23:35:34
631,Teguldet,57.3064,88.1667,-1.17,100,95,1.68,RU,2022-01-26 23:35:35
632,Wakkanai,45.4094,141.6739,25.07,71,100,14.27,JP,2022-01-26 23:35:35
633,Babstovo,48.1167,132.4833,-7.78,95,11,3.8,RU,2022-01-26 23:35:36
634,Ostrogozhsk,50.8664,39.0756,2.44,100,94,3.06,RU,2022-01-26 23:35:36
635,Shumikha,55.2261,63.2961,9.03,90,90,13.49,RU,2022-01-26 23:35:37
636,Redlands,34.0556,-117.1825,70.14,18,0,0.0,US,2022-01-26 23:31:58
637,Rawson,-43.3002,-65.1023,61.23,62,0,13.22,AR,2022-01-26 23:35:37
638,Harindanga,22.0383,88.3214,64.38,81,32,6.51,IN,2022-01-26 23:35:38
639,Kota Kinabalu,5.9749,116.0724,75.18,94,20,3.44,MY,2022-01-26 23:35:39
640,Polunochnoye,60.8697,60.4153,-7.37,98,96,1.81,RU,2022-01-26 23:35:39
641,Kembe,4.6228,21.8865,73.72,26,100,3.47,CF,2022-01-26 23:35:39
642,Asuncion,-25.3007,-57.6359,80.04,78,75,3.44,PY,2022-01-26 23:35:40
643,Mattru,7.6244,-11.8332,72.18,93,55,1.97,SL,2022-01-26 23:35:40
644,Aasiaat,68.7098,-52.8699,8.42,95,100,8.39,GL,2022-01-26 23:35:41
645,Lagos,6.5833,3.75,79.12,91,0,1.28,NG,2022-01-26 23:35:41
646,Saint-Francois,46.4154,3.9054,26.67,100,100,2.3,FR,2022-01-26 23:35:42
647,Dharmadam,11.7833,75.4333,70.56,87,64,5.5,IN,2022-01-26 23:35:42
648,Carauari,-4.8828,-66.8958,74.17,97,78,1.3,BR,2022-01-26 23:36:43
649,Buncrana,55.1333,-7.45,47.68,84,100,17.38,IE,2022-01-26 23:36:44
650,Kavaratti,10.5669,72.642,77.22,60,62,7.49,IN,2022-01-26 23:36:44
651,Filadelfia,39.9523,-75.1638,27.0,44,0,3.0,US,2022-01-26 23:35:58
652,Bukachacha,52.9833,116.9167,-15.45,99,28,3.24,RU,2022-01-26 23:36:45
653,Mumford,5.2618,-0.759,77.7,81,0,4.81,GH,2022-01-26 23:36:45
654,Shumskiy,54.8318,99.1328,3.87,97,100,1.97,RU,2022-01-26 23:36:46
655,Kashi,39.4547,75.9797,25.23,49,0,11.18,CN,2022-01-26 23:36:46
656,Buala,-8.145,159.5921,82.0,72,99,6.17,SB,2022-01-26 23:36:47
657,Saint-Raymond,45.467,-73.6095,-2.15,64,0,1.14,CA,2022-01-26 23:31:55
658,Yeroham,30.9872,34.9314,37.53,78,37,30.49,IL,2022-01-26 23:36:48
659,Paracale,14.2804,122.7881,78.51,92,59,7.45,PH,2022-01-26 23:36:48
660,Marsa Matruh,31.3525,27.2453,52.12,57,97,15.93,EG,2022-01-26 23:36:49
661,Macas,-2.3167,-78.1167,73.15,83,75,5.75,EC,2022-01-26 23:36:49
662,Lavrentiya,65.5833,-171.0,-18.49,89,29,5.68,RU,2022-01-26 23:36:49
663,Vidim,56.4088,103.1106,-11.79,100,97,1.99,RU,2022-01-26 23:36:50
664,Srednekolymsk,67.45,153.6833,-43.53,100,50,3.29,RU,2022-01-26 23:36:50
665,Ibirataia,-14.0669,-39.6406,71.62,99,98,1.3,BR,2022-01-26 23:36:51
666,Maraba,-5.3686,-49.1178,75.38,100,40,3.44,BR,2022-01-26 23:36:51
667,Mayumba,-3.432,10.6554,75.63,90,15,2.75,GA,2022-01-26 23:36:52
668,Kilrush,52.6397,-9.4833,51.89,97,100,17.6,IE,2022-01-26 23:36:52
669,Voyvozh,62.892,54.9635,9.09,96,100,4.47,RU,2022-01-26 23:36:53
670,Kieta,-6.2167,155.6333,80.76,81,100,1.72,PG,2022-01-26 23:36:53
671,Andra,62.5147,65.8878,-3.32,100,100,6.33,RU,2022-01-26 23:36:54
672,Garissa,-0.4536,39.6401,74.68,75,1,10.16,KE,2022-01-26 23:36:54
673,Marovoay,-16.1,46.6333,77.14,88,100,1.97,MG,2022-01-26 23:36:55
674,Sao Luis De Montes Belos,-16.525,-50.3722,69.78,93,53,3.02,BR,2022-01-26 23:36:55
675,Tandil,-37.3217,-59.1332,56.82,65,21,15.03,AR,2022-01-26 23:36:56
676,Tuyen Quang,21.8233,105.2181,68.05,95,100,0.85,VN,2022-01-26 23:36:57
677,Bud,39.447,-86.1758,21.29,55,0,2.48,US,2022-01-26 23:36:57
678,Zyryanka,65.75,150.85,-39.44,99,53,6.71,RU,2022-01-26 23:36:58
679,Pedasi,7.5333,-80.0333,76.06,72,100,16.62,PA,2022-01-26 23:36:58
680,Bhabua,25.05,83.6167,47.86,76,0,5.3,IN,2022-01-26 23:36:59
681,Hovd,48.0056,91.6419,-13.77,79,36,2.82,MN,2022-01-26 23:36:59
682,Tukrah,32.5341,20.5791,53.1,62,100,15.48,LY,2022-01-26 23:37:00
683,Simao,22.7886,100.9748,51.69,88,83,0.2,CN,2022-01-26 23:37:00
684,Praya,14.9215,-23.5087,72.14,78,75,23.02,CV,2022-01-26 23:37:01
685,Saryg-Sep,51.5,95.6,-19.59,99,97,3.38,RU,2022-01-26 23:37:02
686,Chabahar,25.2919,60.643,66.99,48,0,5.03,IR,2022-01-26 23:37:02
687,Prado,-17.3411,-39.2208,76.33,89,77,7.16,BR,2022-01-26 23:37:03
688,Sistranda,63.7256,8.834,40.89,83,100,11.81,NO,2022-01-26 23:37:03
689,Ino,33.55,133.4333,40.53,61,98,3.87,JP,2022-01-26 23:37:03
690,Boone,39.0334,-92.3335,31.66,32,1,6.85,US,2022-01-26 23:37:04
691,Qasigiannguit,68.8193,-51.1922,12.45,82,100,9.31,GL,2022-01-26 23:37:04
692,Salinas,36.6777,-121.6555,68.81,51,0,9.22,US,2022-01-26 23:37:05
693,Krasnosilka,46.6226,30.7742,24.91,84,99,8.12,UA,2022-01-26 23:37:07
694,Russell,32.3502,-85.1999,56.48,37,0,8.05,US,2022-01-26 23:37:07
695,Gualaquiza,-3.4,-78.55,63.43,99,100,1.21,EC,2022-01-26 23:38:08
696,Kouroussa,10.65,-9.8833,73.58,16,61,4.54,GN,2022-01-26 23:38:08
697,Jalu,29.0331,21.5482,47.32,68,6,7.45,LY,2022-01-26 23:38:09
698,Fort Nelson,58.8053,-122.7002,33.39,60,75,2.3,CA,2022-01-26 23:38:09
699,Yar,58.249,52.1026,8.56,96,100,4.29,RU,2022-01-26 23:38:10
700,Lamu,-2.2717,40.902,79.02,83,8,10.49,KE,2022-01-26 23:38:11
701,Inirida,3.8653,-67.9239,78.4,82,95,2.68,CO,2022-01-26 23:38:12
702,Nongstoin,25.5167,91.2667,44.06,91,65,0.85,IN,2022-01-26 23:38:12
703,Bang Saphan,11.2126,99.5117,78.75,93,70,2.24,TH,2022-01-26 23:38:12
704,Susanville,40.4163,-120.653,44.44,48,0,5.01,US,2022-01-26 23:34:46
705,Raffadali,37.4036,13.5331,40.59,78,0,5.3,IT,2022-01-26 23:38:13
706,Verkhoyansk,67.5447,133.385,-9.67,99,100,2.86,RU,2022-01-26 23:38:14
707,Kijang,35.2442,129.2139,31.73,42,93,3.69,KR,2022-01-26 23:38:15
708,Batangafo,7.3008,18.2833,70.39,24,70,4.92,CF,2022-01-26 23:38:15
709,Abu Samrah,35.3029,37.1841,38.28,96,100,10.83,SY,2022-01-26 23:38:16
710,Vila Franca Do Campo,37.7167,-25.4333,59.41,77,58,10.49,PT,2022-01-26 23:38:16
711,Nan,18.8333,100.6667,53.62,94,0,0.0,TH,2022-01-26 23:38:17
712,Mahon,39.8885,4.2658,45.16,100,0,2.3,ES,2022-01-26 23:35:22
713,Teahupoo,-17.8333,-149.2667,78.76,76,93,16.28,PF,2022-01-26 23:38:18
714,Pitimbu,-7.4706,-34.8086,77.59,77,17,11.39,BR,2022-01-26 23:38:18
715,Jiwani,25.05,61.7417,66.92,35,1,3.83,PK,2022-01-26 23:38:19
716,Borskoye,53.0333,51.7167,6.98,97,100,5.75,RU,2022-01-26 23:38:19
717,Vestmannaeyjar,63.4427,-20.2734,35.62,69,92,3.8,IS,2022-01-26 23:33:38
718,Bahce,37.1972,36.5766,32.76,98,100,1.45,TR,2022-01-26 23:38:20
719,Ust-Maya,60.4167,134.5333,-32.78,100,94,2.62,RU,2022-01-26 23:38:20
720,Gonzales,30.2385,-90.9201,53.8,52,40,1.01,US,2022-01-26 23:34:42
721,San Isidro,-12.1167,-77.05,76.5,79,0,1.01,PE,2022-01-26 23:38:21
722,Fare,-16.7,-151.0167,81.0,76,62,16.8,PF,2022-01-26 23:38:22
723,Ponta Delgada,37.7333,-25.6667,59.72,72,40,14.97,PT,2022-01-26 23:34:16
724,Puerto Escondido,15.85,-97.0667,83.23,65,20,5.75,MX,2022-01-26 23:38:22
725,Znamenskoye,57.1281,73.8282,-3.95,100,99,4.14,RU,2022-01-26 23:38:23
726,Cairns,-16.9167,145.7667,83.1,82,100,1.14,AU,2022-01-26 23:35:53
727,Sulangan,11.1373,123.7228,79.93,84,60,9.66,PH,2022-01-26 23:38:23
728,Fukue,32.6881,128.8419,46.76,81,75,3.44,JP,2022-01-26 23:38:24
729,Omboue,-1.5746,9.2618,76.8,88,69,7.14,GA,2022-01-26 23:35:29
730,Quiruvilca,-7.9667,-78.2,36.41,91,100,3.24,PE,2022-01-26 23:38:25
731,Arauca,7.0847,-70.7591,89.6,65,20,0.0,CO,2022-01-26 23:38:25
732,Mormugao,15.4,73.8,69.06,78,8,2.3,IN,2022-01-26 23:38:26
733,Athabasca,54.7169,-113.2854,31.64,80,98,18.3,CA,2022-01-26 23:38:26
734,Ibra,22.6906,58.5334,60.98,49,11,3.38,OM,2022-01-26 23:38:27
735,Soria,41.6667,-2.6667,31.91,62,0,3.65,ES,2022-01-26 23:38:27
736,Kawalu,-7.3817,108.2082,75.18,91,100,1.21,ID,2022-01-26 23:38:28
737,Megion,61.0296,76.1136,1.42,100,90,6.55,RU,2022-01-26 23:38:29
738,Along,28.1667,94.7667,49.86,98,92,2.77,IN,2022-01-26 23:38:30
739,Pontal Do Parana,-25.6533,-48.5128,83.86,93,80,1.68,BR,2022-01-26 23:38:30
740,Mbanza-Ngungu,-5.25,14.8667,66.29,93,96,1.92,CD,2022-01-26 23:38:31
741,Benguela,-12.5763,13.4055,77.04,84,98,3.51,AO,2022-01-26 23:38:31
742,Trat,12.5,102.5,81.99,91,34,2.06,TH,2022-01-26 23:39:32
743,Horizontina,-27.6258,-54.3078,72.88,97,95,5.41,BR,2022-01-26 23:39:32
744,Gua Musang,4.8823,101.9644,69.91,95,47,1.19,MY,2022-01-26 23:39:33
745,Mairi,-11.7114,-40.1489,69.8,93,100,6.78,BR,2022-01-26 23:39:33
746,Awbari,26.5921,12.7805,40.28,42,26,6.4,LY,2022-01-26 23:39:34
747,Egvekinot,66.3167,-179.1667,-18.54,85,55,1.48,RU,2022-01-26 23:39:34
748,Palmer,42.1584,-72.3287,20.01,46,1,9.22,US,2022-01-26 23:37:48
749,Shieli,44.1667,66.75,26.69,76,3,3.78,KZ,2022-01-26 23:39:35
750,Namatanai,-3.6667,152.4333,85.15,69,84,3.4,PG,2022-01-26 23:39:35
751,Placido De Castro,-10.3353,-67.1856,75.81,87,99,3.56,BR,2022-01-26 23:39:36
752,Skjervoy,70.0311,20.9714,30.02,58,98,5.26,NO,2022-01-26 23:39:36
753,Makakilo City,21.3469,-158.0858,79.61,55,75,12.66,US,2022-01-26 23:36:50
754,Ginda,30.6945,78.4932,30.33,45,38,6.91,IN,2022-01-26 23:39:37
755,Markova,48.6758,24.4138,26.29,90,99,7.2,UA,2022-01-26 23:39:38
756,Nemuro,43.3236,145.575,28.33,94,100,3.89,JP,2022-01-26 23:39:38
757,Palm Coast,29.585,-81.2078,62.69,75,100,5.01,US,2022-01-26 23:39:39
758,Pirapo,-26.85,-55.5333,79.03,82,95,6.6,PY,2022-01-26 23:39:39
759,Saint-Louis,16.3333,-15.0,80.24,14,100,8.97,SN,2022-01-26 23:39:40
760,Virginia Beach,36.8529,-75.978,33.03,58,0,10.36,US,2022-01-26 23:37:05
761,Kaka,37.3482,59.6143,42.21,42,0,5.26,TM,2022-01-26 23:39:40
762,Port Macquarie,-31.4333,152.9167,76.89,54,64,5.61,AU,2022-01-26 23:39:41
763,Sekoma,-24.4,23.8833,75.02,56,83,5.61,BW,2022-01-26 23:39:42
764,Baiyin,36.5583,104.2081,11.28,52,100,2.21,CN,2022-01-26 23:39:42
765,Antigonish,45.6169,-61.9986,22.35,86,98,8.01,CA,2022-01-26 23:34:51
766,Trelew,-43.249,-65.3051,62.02,58,1,15.08,AR,2022-01-26 23:39:07
767,Constanza,47.6603,9.1758,32.7,96,48,1.99,DE,2022-01-26 23:39:43
768,Hobyo,5.3505,48.5268,75.51,67,26,17.94,SO,2022-01-26 23:39:43
769,Bani,18.2833,-70.3333,78.24,73,1,8.28,DO,2022-01-26 23:39:44
770,Batagay,67.6333,134.6333,-17.14,98,100,4.23,RU,2022-01-26 23:39:44
771,Madras,13.0878,80.2785,78.96,81,20,0.0,IN,2022-01-26 23:37:14
772,Fleet,51.2833,-0.8333,45.19,80,40,3.0,GB,2022-01-26 23:39:45
773,Chai Badan,15.2,101.1333,74.43,51,71,1.16,TH,2022-01-26 23:39:45
774,Zuenoula,7.4292,-6.0431,71.19,21,11,0.2,CI,2022-01-26 23:39:46
775,Touros,-5.1989,-35.4608,79.7,75,46,12.68,BR,2022-01-26 23:39:47
776,Broken Hill,-31.95,141.4333,87.51,42,79,14.97,AU,2022-01-26 23:39:47
777,Akyab,20.15,92.9,67.62,72,29,7.25,MM,2022-01-26 23:39:48
778,Honningsvag,70.9821,25.9704,29.53,80,100,7.85,NO,2022-01-26 23:39:48
779,Menongue,-14.6585,17.691,63.82,83,92,2.17,AO,2022-01-26 23:39:49
780,Canchungo,12.0672,-16.0333,69.87,57,79,2.28,GW,2022-01-26 23:39:49
781,Terrasini,38.146,13.0844,47.21,81,40,5.75,IT,2022-01-26 23:39:50
782,Holme,56.1138,10.1725,44.17,91,100,21.03,DK,2022-01-26 23:39:50
783,Surgut,61.25,73.4167,3.38,85,40,6.71,RU,2022-01-26 23:39:51
784,Guerrero Negro,27.9769,-114.0611,66.56,43,100,8.84,MX,2022-01-26 23:39:52
785,Talagang,32.9297,72.4158,43.9,39,0,1.97,PK,2022-01-26 23:39:52
786,Tchollire,8.4022,14.1698,67.12,23,96,1.19,CM,2022-01-26 23:39:53
787,Harer,9.3094,42.1258,53.85,49,1,6.29,ET,2022-01-26 23:39:53
788,Aldan,58.6031,125.3894,-6.66,98,100,6.15,RU,2022-01-26 23:40:54
789,Kirn,49.7833,7.45,33.06,88,61,3.58,DE,2022-01-26 23:40:54
790,Zhigalovo,54.8097,105.1578,-21.1,100,85,0.89,RU,2022-01-26 23:40:55
791,Maldonado,-34.6667,-54.9167,70.99,87,98,20.29,UY,2022-01-26 23:40:55
792,Shiyan,32.6475,110.7781,34.61,98,99,2.26,CN,2022-01-26 23:40:56
793,Sungaipenuh,-2.0833,101.3833,64.22,93,100,2.77,ID,2022-01-26 23:40:57
794,Leh,34.1667,77.5833,-6.75,89,99,3.67,IN,2022-01-26 23:40:57
795,Mogadishu,2.0371,45.3438,75.6,79,60,17.31,SO,2022-01-26 23:40:58
796,Baculin,7.4525,126.5842,81.25,76,69,1.7,PH,2022-01-26 23:40:58
797,Natitingou,10.3042,1.3796,71.51,18,0,7.02,BJ,2022-01-26 23:40:59
798,Wum,6.3833,10.0667,65.8,26,13,2.28,CM,2022-01-26 23:40:59
799,Khorixas,-20.3667,14.9667,76.59,52,85,7.2,NA,2022-01-26 23:41:00
800,Cuamba,-14.8031,36.5372,69.13,98,100,4.94,MZ,2022-01-26 23:41:00
801,Roebourne,-20.7833,117.1333,83.43,56,7,15.28,AU,2022-01-26 23:41:01
802,Tekeli,44.83,78.8239,14.63,68,70,8.97,KZ,2022-01-26 23:41:01
803,Dubai,25.2582,55.3047,67.21,72,0,4.61,AE,2022-01-26 23:39:27
804,Vostok,46.4856,135.8833,1.54,94,100,2.82,RU,2022-01-26 23:41:02
805,Deer Lake,49.1667,-57.4316,19.26,73,75,0.0,CA,2022-01-26 23:41:03
806,Kendari,-3.945,122.4989,79.29,82,93,2.15,ID,2022-01-26 23:37:54
807,Yelabuga,55.7613,52.0649,9.95,95,100,7.9,RU,2022-01-26 23:41:03
808,Dudinka,69.4058,86.1778,2.62,95,100,26.02,RU,2022-01-26 23:41:04
809,North Bend,43.4065,-124.2243,54.91,73,0,6.91,US,2022-01-26 23:41:04
810,Gusino,54.7244,31.368,12.2,97,100,7.07,RU,2022-01-26 23:41:05
811,Grand Gaube,-20.0064,57.6608,68.4,67,13,10.96,MU,2022-01-26 23:41:05
812,Bereznik,62.8551,42.7072,-4.59,100,83,3.02,RU,2022-01-26 23:41:06
813,Salym,60.0625,71.4789,-0.98,98,98,4.83,RU,2022-01-26 23:41:06
814,Martapura,-3.4167,114.85,78.89,94,20,2.3,ID,2022-01-26 23:41:07
815,Chase,50.8165,-119.6857,33.08,95,89,1.61,CA,2022-01-26 23:41:07
816,Yatou,37.15,122.3833,30.76,52,58,14.7,CN,2022-01-26 23:41:07
817,Spornoye,50.8448,37.2913,-2.79,100,94,3.27,RU,2022-01-26 23:41:08
818,Tuban,-6.8976,112.0649,78.94,86,98,8.48,ID,2022-01-26 23:41:08
819,Aquiraz,-3.9014,-38.3911,84.22,93,98,13.44,BR,2022-01-26 23:41:09
820,Acapulco,16.8634,-99.8901,80.38,71,2,4.56,MX,2022-01-26 23:41:10
821,Ambulu,-8.345,113.6058,79.29,87,100,2.57,ID,2022-01-26 23:41:11
822,Morant Bay,17.8815,-76.4093,82.02,82,12,6.93,JM,2022-01-26 23:41:11
823,Muisne,0.6,-80.0333,77.2,87,32,5.32,EC,2022-01-26 23:41:12
824,Mandalgovi,45.7625,106.2708,-2.42,85,2,5.48,MN,2022-01-26 23:41:12
825,Viedma,-40.8135,-62.9967,62.56,57,0,10.47,AR,2022-01-26 23:39:37
826,Wonthaggi,-38.6044,145.5913,74.71,70,99,5.12,AU,2022-01-26 23:41:13
827,Minden,52.2833,8.9167,40.03,94,100,17.27,DE,2022-01-26 23:41:13
828,Inhambane,-23.865,35.3833,77.41,88,80,8.93,MZ,2022-01-26 23:41:14
829,Jardim,-21.4803,-56.1381,82.51,56,90,3.33,BR,2022-01-26 23:42:15
830,Cerveteri,41.9926,12.0924,49.75,75,60,2.37,IT,2022-01-26 23:42:16
831,Curup,-3.4667,102.5333,68.52,97,100,2.62,ID,2022-01-26 23:42:17
832,Maningrida,-12.0667,134.2667,85.75,68,93,7.99,AU,2022-01-26 23:42:17
833,Beinamar,8.6698,15.3813,70.43,22,49,4.7,TD,2022-01-26 23:42:18
834,Bestobe,52.4994,73.0975,1.13,89,56,9.37,KZ,2022-01-26 23:42:18
835,Arinos,-15.9169,-46.1056,69.96,91,90,2.71,BR,2022-01-26 23:42:19
836,Miri,4.4148,114.0089,75.34,94,40,0.0,MY,2022-01-26 23:42:20
837,Sangueya,10.7,-14.3667,70.27,79,50,2.35,GN,2022-01-26 23:42:20
838,Cap Malheureux,-19.9842,57.6142,68.49,67,15,10.45,MU,2022-01-26 23:42:21
839,Ekhabi,53.5102,142.9671,-8.61,94,34,10.47,RU,2022-01-26 23:42:21
840,Dire,12.2833,-10.9667,74.79,13,99,2.89,ML,2022-01-26 23:42:22
841,Ginir,7.1333,40.7,53.71,24,13,4.68,ET,2022-01-26 23:42:22
842,Hirara,24.8,125.2833,69.66,77,20,8.05,JP,2022-01-26 23:42:23
843,Kaman,27.65,77.2667,46.0,67,0,4.79,IN,2022-01-26 23:42:23
844,Tessalit,20.1986,1.0114,61.97,21,97,14.52,ML,2022-01-26 23:42:24
845,Pathein,16.7833,94.7333,64.83,86,7,4.76,MM,2022-01-26 23:42:24
846,San Jose,37.3394,-121.895,66.92,50,1,1.99,US,2022-01-26 23:39:38
847,Ndele,8.4109,20.6473,72.01,23,100,5.39,CF,2022-01-26 23:42:25
848,Kifri,34.6959,44.9661,50.27,55,72,5.44,IQ,2022-01-26 23:42:26
849,Poum,-20.2333,164.0167,81.34,74,46,8.88,NC,2022-01-26 23:42:10
850,Pascagoula,30.3658,-88.5561,53.65,46,0,6.91,US,2022-01-26 23:42:26
851,Boissevain,49.2306,-100.0559,27.1,85,100,21.16,CA,2022-01-26 23:42:27
852,Lyambir,54.2817,45.1249,-5.98,100,96,5.23,RU,2022-01-26 23:42:27
853,Kristiinankaupunki,62.2743,21.376,29.03,94,52,5.28,FI,2022-01-26 23:42:28
854,Surt,31.2089,16.5887,54.16,56,88,13.02,LY,2022-01-26 23:42:28
855,Husavik,66.0449,-17.3389,30.11,71,100,10.51,IS,2022-01-26 23:42:29
856,Rupert,42.6191,-113.6772,21.27,79,0,3.44,US,2022-01-26 23:39:03
857,Dalian,38.9122,121.6022,22.93,68,0,4.47,CN,2022-01-26 23:42:29
858,Najran,17.4924,44.1277,52.45,32,0,5.64,SA,2022-01-26 23:42:30
859,Madison,34.7334,-86.5667,38.39,43,0,3.0,US,2022-01-26 23:42:30
860,Gushikawa,26.3544,127.8686,66.2,89,0,3.44,JP,2022-01-26 23:42:31
861,Valparaiso,-33.0393,-71.6273,70.03,58,0,10.36,CL,2022-01-26 23:38:46
862,Asosa,10.0667,34.5333,65.41,39,77,6.33,ET,2022-01-26 23:42:31
863,Kemijarvi,66.7131,27.4306,11.57,98,99,2.64,FI,2022-01-26 23:42:32
864,Brae,60.3964,-1.353,46.31,87,96,28.1,GB,2022-01-26 23:42:33
865,Ambon,-3.6954,128.1814,80.74,83,20,4.61,ID,2022-01-26 23:37:45
866,Mangaratiba,-22.9597,-44.0406,82.02,82,22,8.01,BR,2022-01-26 23:42:33
867,Luena,-11.7833,19.9167,61.92,97,100,5.1,AO,2022-01-26 23:42:34
868,Metu,8.3,35.5833,60.78,54,86,1.43,ET,2022-01-26 23:42:34
869,Aswan,24.0934,32.907,46.78,45,0,13.4,EG,2022-01-26 23:42:35
870,Abnub,27.2696,31.1511,42.89,52,1,7.92,EG,2022-01-26 23:42:35
871,Taoudenni,22.6783,-3.9836,65.79,19,25,13.47,ML,2022-01-26 23:42:36
872,Bismarck,46.8083,-100.7837,37.24,82,90,23.02,US,2022-01-26 23:42:37
873,Brigantine,39.4101,-74.3646,27.01,44,0,5.75,US,2022-01-26 23:42:37
874,Huancayo,-12.0667,-75.2333,50.88,84,100,1.07,PE,2022-01-26 23:42:37
875,Korla,41.7597,86.1469,21.16,70,1,1.95,CN,2022-01-26 23:43:38
876,Salalah,17.0151,54.0924,68.09,68,0,2.3,OM,2022-01-26 23:43:39
877,Mahibadhoo,3.7833,72.9667,79.63,66,89,13.87,MV,2022-01-26 23:43:39
878,Saint-Georges,12.0564,-61.7485,78.48,83,75,2.3,GD,2022-01-26 23:43:40
879,Emba,48.8264,58.1442,17.38,94,100,5.86,KZ,2022-01-26 23:43:40
880,Cuenca,-2.8833,-78.9833,57.33,94,75,6.91,EC,2022-01-26 23:42:45
881,Waingapu,-9.6567,120.2641,82.0,76,100,12.68,ID,2022-01-26 23:42:08
882,Saint-Pierre,-21.3393,55.4781,71.28,68,75,9.22,RE,2022-01-26 23:43:41
883,San Vicente,-26.6167,-54.1333,70.9,95,83,6.17,AR,2022-01-26 23:43:41
884,Ferme-Neuve,46.7001,-75.4493,-11.42,96,58,3.44,CA,2022-01-26 23:43:42
885,Kulhudhuffushi,6.6221,73.07,78.42,59,100,9.19,MV,2022-01-26 23:43:42
886,Sucua,-2.4667,-78.1667,74.14,83,75,5.75,EC,2022-01-26 23:43:43
887,Eydhafushi,5.1033,73.0708,79.23,63,96,10.74,MV,2022-01-26 23:43:43
888,Creston,41.0586,-94.3614,27.25,58,0,16.11,US,2022-01-26 23:43:44
889,Hofn,64.2539,-15.2082,31.64,71,100,4.92,IS,2022-01-26 23:43:44
890,Fevik,58.3794,8.6766,42.57,92,91,20.54,NO,2022-01-26 23:43:45
